text,filter_text,intent,is_diff,relabel_intent,tag
có thể đặt led ở mức 75 phần trăm không,có thể đặt ở mức phần trăm không,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand B-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
có thể đóng máy lạnh 2 ở mức 88 phần trăm không,có thể đóng ở mức phần trăm không,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
cài đặt 55 phần trăm bóng rủ 4 lại,cài đặt phần trăm lại,smart.home.set.percentage,True,smart.home.device.onoff,B-commandcommand I-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-devicedevice I-devicedevice I-devicedevice O
tôi muốn bật cột đèn 3,tôi muốn bật,smart.home.set.percentage,True,smart.home.device.onoff,O O O B-devicedevice I-devicedevice I-devicedevice
mình muốn đóng đèn chùm 1 ở mức 16 phần trăm mình ở phòng cuối 2 nhé bot này hơi lười nhé,mình muốn đóng ở mức phần trăm mình ở nhé bot này hơi lười nhé,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O B-roomroom I-roomroom I-roomroom O O O O O O
bật cho mình đèn treo tường 3 ở phòng giặt 1 37 phần trăm nha,bật cho mình ở phần trăm nha,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
bật cho mình đèn tranh ở tủ giữ đồ với mức độ 72 phần trăm,bật cho mình ở với mức độ phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
huỳnh quang 2 cài đặt ở mức 45 phần trăm,cài đặt ở mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-devicedevice I-devicedevice I-devicedevice B-commandcommand I-commandcommand O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
cài đặt giúp mình bóng vườn với,cài đặt giúp mình với,smart.home.set.percentage,True,smart.home.device.onoff,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice O
mở đèn thả 3 có độ sáng 18 phần trăm,mở có độ sáng phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
bạn giúp mình thay đổi trạng thái của bóng rọi 3 ở hè sau 5 nhé,bạn giúp mình thay đổi trạng thái của ở nhé,smart.home.set.percentage,True,smart.home.device.onoff,O O O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
thiết bị màn cửa thứ 4,thiết bị,smart.home.set.percentage,True,smart.home.device.onoff,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
bật bóng tròn 79 phần trăm,bật phần trăm,smart.home.set.percentage,True,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
ồ bạn làm ơn mở hộ mình bóng chùm thứ 3 lên mức 16 phần trăm được không,ồ bạn làm ơn mở hộ mình lên mức phần trăm được không,smart.home.set.percentage,0,smart.home.set.percentage,O O O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O
bạn mở giúp mình nóng lạnh 4 lên mức 62 phần trăm nhé,bạn mở giúp mình lên mức phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
mở bóng sân 3 cổng chính ở mức 52 phần trăm,mở ở mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
bạn mở giúp mình bóng thứ 4 lên mức 94 phần trăm nhé,bạn mở giúp mình lên mức phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
bạn giúp mình thay đổi trạng thái của tivi ở văn phòng 5 nhé,bạn giúp mình thay đổi trạng thái của ở nhé,smart.home.set.percentage,True,smart.home.device.onoff,O O O O O O O O B-devicedevice O B-roomroom I-roomroom I-roomroom O
em ơi cài đặt cho anh đèn học ở 45 phần trăm nhé,em ơi cài đặt cho anh ở phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
đóng đèn màu sắc thứ 2 sáng 92 phần trăm,đóng sáng phần trăm,smart.home.set.percentage,True,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
em ơi đặt cho anh đèn tranh 1 ở 74 phần trăm nhé,em ơi đặt cho anh ở phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
mình muốn cài đặt quạt 2 ở mức 59 phần trăm mình ở phòng thu 5 nhé bot này hơi lười nhé,mình muốn cài đặt ở mức phần trăm mình ở nhé bot này hơi lười nhé,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O B-roomroom I-roomroom I-roomroom O O O O O O
bạn đặt giúp mình hắt trần thứ 1 lên mức 48 phần trăm nhé,bạn đặt giúp mình lên mức phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
đóng đèn đứng thứ 2 tầng 1 ở mức 83 phần trăm,đóng tầng ở mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-floornumberfloornumber I-floornumberfloornumber O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
bật đèn sưởi thứ 4 mức 80 phần trăm room,bật mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-roomroom
ồ bạn làm ơn mở hộ mình quạt 1 lên mức 77 phần trăm được không,ồ bạn làm ơn mở hộ mình lên mức phần trăm được không,smart.home.set.percentage,0,smart.home.set.percentage,O O O O B-commandcommand O O B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O
đóng 55 phần trăm máy lạnh thứ 4 lại,đóng phần trăm lại,smart.home.set.percentage,True,smart.home.device.onoff,B-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
bạn mở giúp mình đèn vườn 4 ở mức 46 phần trăm được không,bạn mở giúp mình ở mức phần trăm được không,smart.home.set.percentage,0,smart.home.set.percentage,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O
bật thiết bị bóng hoa 3 hộ anh,bật thiết bị hộ anh,smart.home.set.percentage,True,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O
bật bóng downlight 3 mức 71 phần trăm phòng chứa đồ 4,bật mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-roomroom I-roomroom I-roomroom I-roomroom
đặt ti vi thứ 4 ở mức 50 phần trăm,đặt ở mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
đóng cho mình bóng để bàn thứ 4 ở cầu thang với mức độ 13 phần trăm,đóng cho mình ở với mức độ phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
mình muốn cài đặt đèn trang trí thứ 3 ở mức 68 phần trăm mình ở phòng tiếp đón nhé bot này hơi lười nhé,mình muốn cài đặt ở mức phần trăm mình ở nhé bot này hơi lười nhé,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O B-roomroom I-roomroom I-roomroom O O O O O O
cài đặt 9 phần trăm bóng treo tường lại,cài đặt phần trăm lại,smart.home.set.percentage,True,smart.home.device.onoff,B-commandcommand I-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-devicedevice I-devicedevice I-devicedevice O
tôi cần đặt bóng downlight thứ 2 ở mức 90 phần trăm nha,tôi cần đặt ở mức phần trăm nha,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
đặt cho mình bóng đứng thứ 2 ở phòng lễ tân 3 mức độ 62 phần trăm,đặt cho mình ở mức độ phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
làm ơn cài đặt vô tuyến 1 trên tầng 5 ở mức 41 phần trăm thôi,làm ơn cài đặt trên tầng ở mức phần trăm thôi,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-floornumberfloornumber I-floornumberfloornumber O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
có thể cài đặt đèn tiết kiệm điện ở mức 27 phần trăm không,có thể cài đặt ở mức phần trăm không,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
làm ơn mở mành đôi thứ 3 trên tầng thượng 2 ở mức 42 phần trăm thôi,làm ơn mở trên tầng thượng ở mức phần trăm thôi,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
đóng đèn flash thứ 1 ở mức 45 phần trăm,đóng ở mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
bóng trụ cổng cài đặt ở mức 27 phần trăm,cài đặt ở mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-devicedevice I-devicedevice I-devicedevice B-commandcommand I-commandcommand O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
mở bóng huỳnh quang 4 ở mức 85 phần trăm,mở ở mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
mình muốn mở đèn quảng cáo ở mức 13 phần trăm mình ở room nhé bot này hơi lười nhé,mình muốn mở ở mức phần trăm mình ở nhé bot này hơi lười nhé,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O B-roomroom O O O O O O
cài đặt cho mình bình nóng lạnh ở phòng em nhỏ với mức độ 10 phần trăm,cài đặt cho mình ở với mức độ phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
cài đặt cho mình nút nhấn ở phòng chờ với mức độ 4 phần trăm,cài đặt cho mình ở với mức độ phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
chào bạn cài đặt giúp mình đèn rủ 4 ở mức 47 phần trăm,chào bạn cài đặt giúp mình ở mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
thiết bị đèn trang trí 2,thiết bị,smart.home.set.percentage,True,smart.home.device.onoff,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
giúp tôi đặt van nước nhé,giúp tôi đặt nhé,smart.home.set.percentage,True,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice O
bật đèn màu phòng ngủ con ở mức 82 phần trăm,bật ở mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
