text,tag,intent
chuyến bay giá rẻ nhất từ điện biên phủ đến phú quốc,O O O B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi biết các chuyến bay của jetstar từ côn đảo đến hải phòng vào chiều mai,O O O O O O O B-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day B-depart_date.today_relative,flight
cho tôi xem giá vé trên tất cả các chuyến bay khứ hồi từ buôn ma thuột đến cần thơ,O O O O O O O O O O O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,airfare
xin liệt kê các chuyến bay từ washington dc đến dublin,O O O O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name,flight
tôi muốn bay đến đà nẵng,O O O O B-toloc.city_name I-toloc.city_name,flight
cho tôi biết các chuyến bay hạng nhất từ thanh hóa đến thành phố hồ chí minh vào thứ sáu,O O O O O O B-class_type I-class_type O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name,flight
có chuyến bay nào từ đà nẵng đến hokkaido nối chuyến ở hà nội không,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name I-stoploc.city_name O,flight
cho tôi xem giá vé khứ hồi giữa thành phố hồ chí minh và washington dc,O O O O O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code,airfare
chuyến bay nào khởi hành từ đà nẵng vào thứ sáu và đến thành phố hồ chí minh trước 8 giờ tối,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-depart_date.day_name I-depart_date.day_name O O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time,flight
tôi cần một chuyến bay từ hà nội đến thành phố hồ chí minh,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
xin cho tôi biết các chuyến bay từ cần thơ đến hà nội vào sáng thứ tư và chiều thứ năm,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
cho tôi biết các chuyến bay từ hà nội đến huế vào ngày mùng 2 tháng 8,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
chuyến bay nào từ hà nội đến maldives và hạ cánh ở maldives sớm nhất,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O B-toloc.city_name B-flight_mod I-flight_mod,flight
chuyến bay sớm nhất từ hà nội đến đà lạt khởi hành ngày mùng 8 tháng 8,O O B-flight_mod I-flight_mod O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
tôi muốn rời pleiku và đến hạ long vào một ngày thứ năm,O O O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name O O O B-arrive_date.day_name I-arrive_date.day_name,flight
cho tôi biết tất cả các chuyến bay đi từ cam ranh đến đồng hới,O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
hiển thị tất cả các chuyến bay khởi hành từ istanbul đến hà nội trên đường hàng không của qatar airlines có một trạm dừng ở washington dc,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-airline_name I-airline_name O O O O O B-stoploc.city_name B-stoploc.state_code,flight
tôi muốn một chuyến bay không dừng từ hạ long đến đà nẵng và hạ cánh lúc 7 giờ tối,O O O O O B-flight_stop I-flight_stop O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-arrive_time.time I-arrive_time.time I-arrive_time.time,flight
các chuyến bay từ vinh đến đà lạt,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
tất cả các chuyến bay từ đà nẵng đến thành phố vinh dưới 2 triệu đồng,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-cost_relative B-fare_amount I-fare_amount I-fare_amount,flight
tôi cần thông tin về giao thông đường bộ ở cần thơ,O O O O O O O O O O B-city_name I-city_name,ground_service
tất cả các chuyến bay khứ hồi và giá vé tương ứng từ hạ long đến đà lạt sau 12 giờ đêm dưới 3 triệu 2,O O O O O B-round_trip I-round_trip O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time B-cost_relative B-fare_amount I-fare_amount I-fare_amount,airfare#flight
cho tôi biết tất cả các chuyến bay từ istanbul đến dfw,O O O O O O O O O B-fromloc.city_name O B-toloc.airport_code,flight
hãng hàng không vietjet có chuyến bay từ huế đến rạch giá vào thứ hai ngày 31 tháng 5 không,B-airline_name I-airline_name I-airline_name I-airline_name O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O,flight
liệt kê tất cả các chuyến bay đi từ maldives đến hà nội trước 7 giờ sáng thứ năm,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time B-depart_date.day_name I-depart_date.day_name,flight
tôi cần bay từ đà nẵng đến viêng chăn vào tối thứ ba,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
ewr là viết tắt của từ gì,B-airport_code O O O O O O,abbreviation
chuyến bay sớm nhất vào buổi sáng rời hà nội để đi nam kinh,O O B-flight_mod I-flight_mod O B-depart_time.period_of_day I-depart_time.period_of_day O B-fromloc.city_name I-fromloc.city_name O O B-toloc.city_name I-toloc.city_name,flight
vui lòng cung cấp cho tất cả các chuyến bay từ đà lạt đến rạch giá kiên giang vào thứ hai,O O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name I-toloc.state_name O B-depart_date.day_name I-depart_date.day_name,flight
bạn có chuyến bay của vietnam airlines từ trùng khánh đến hà nội không,O O O O O B-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,flight
vui lòng liệt kê các chuyến bay từ hà nội đến tuy hòa,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
từ viết tắt fn được in ở dưới mã giá vé có nghĩa là gì,O O O B-fare_basis_code O O O O O O O O O O O,abbreviation
mã giá vé b có giống với hạng thương gia không ?,O O O B-fare_basis_code O B-mod O B-class_type I-class_type I-class_type O O,abbreviation
bạn có thể cho tôi những chuyến bay còn chỗ vào ngày 16 tháng 12 đi từ cần thơ đến đà lạt không,O O O O O O O O O O O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,flight
bạn có thể vui lòng cho tôi biết giá vé một chiều từ buôn ma thuột đến hạ long được không,O O O O O O O O O O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O,airfare
tôi muốn tìm một chuyến bay từ đà nẵng đến melbourne và nối chuyến ở sài gòn,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name,flight
các chuyến bay từ rạch giá đến thanh hóa,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
liệt kê các chuyến bay của vietnam airlines từ huế đến thành phố hồ chí minh vào các ngày thứ tư,O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O B-depart_date.day_name I-depart_date.day_name I-depart_date.day_name,flight
cho tôi xem giá vé khứ hồi từ đà nẵng đến thành phố vinh,O O O O O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,airfare
chi phí thuê xe ô tô ở hạ long là bao nhiêu,O O O B-transport_type I-transport_type I-transport_type O B-city_name I-city_name O O O,ground_fare
liệt kê các chuyến bay hàng ngày từ hà nội đến cần thơ của vna,O O O O O B-flight_days I-flight_days O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_code,flight
chiếc máy bay nhỏ nhất bay từ nottingham đến đà nẵng sẽ đến nơi vào ngày 17 / 5 là chiếc nào,O O O B-mod I-mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-arrive_date.day_number I-arrive_date.day_number O B-arrive_date.month_name O O O,aircraft
tôi cần bay từ hạ long đến phú quốc kiên giang vào thứ hai tới,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name I-toloc.state_name O B-depart_date.day_name I-depart_date.day_name B-depart_date.date_relative,flight
các chuyến bay giữa hà nội và daegu vào ngày mùng mười tháng tám,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
các chuyến bay từ huế đến cần thơ,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
giá vé khứ hồi từ đà nẵng đến thành phố vinh dưới 3 triệu đồng,O O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-cost_relative B-fare_amount I-fare_amount I-fare_amount,airfare
các chuyến bay từ hà nội đến buôn ma thuột,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
tôi muốn rời khỏi hà nội vào thứ ba và tôi muốn đi vào buổi sáng,O O O O B-fromloc.city_name I-fromloc.city_name O B-depart_date.day_name I-depart_date.day_name O O O O O B-depart_time.period_of_day I-depart_time.period_of_day,flight
xin liệt kê chuyến bay ngắn nhất có một điểm dừng từ hạ long quảng ninh đến quy nhơn bình định,O O O O O B-flight_mod I-flight_mod O B-flight_stop I-flight_stop I-flight_stop O B-fromloc.city_name I-fromloc.city_name B-fromloc.state_name I-fromloc.state_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name I-toloc.state_name,flight
cho tôi danh sách các sân bay ở rome,O O O O O O O O B-city_name,airport
cho tôi biết các chuyến bay từ cần thơ đến hà nội,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi xem tất cả giá vé rẻ nhất từ hà nội đến phú quốc khởi hành vào thứ ba,O O O O O O O B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-depart_date.day_name I-depart_date.day_name,airfare
xin liệt kê tất cả các chuyến bay giữa điện biên phủ và hạ long,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
những chuyến bay nối chuyến từ côn đảo đến đồng hới vào ngày mùng 1 tháng 6,O O O B-connect I-connect O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
chuyến bay nào rẻ nhất bay từ buôn ma thuột đến hạ long vào ngày 24 tháng 9,O O O B-cost_relative I-cost_relative O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
cho tôi xem các chuyến bay jetstar từ côn đảo đến đồng hới vào sáng thứ bảy,O O O O O O B-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
cho tôi biết các chuyến bay từ hà nội đến đài bắc vào thứ tư hoặc thứ năm,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name B-or B-depart_date.day_name I-depart_date.day_name,flight
tôi muốn một chuyến bay giữa huế và thành phố hồ chí minh khởi hành từ huế vào buổi chiều và hạ cánh lúc 5 giờ chiều,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O O B-fromloc.city_name O B-depart_time.period_of_day I-depart_time.period_of_day O O O O B-arrive_time.time I-arrive_time.time I-arrive_time.time,flight
