text,intent,is_diff,text_filter,is_diff1,new_intent
bật hộ mình hắt tường 1 ở phòng khách 1 nhé,smart.home.device.onoff,0,bật hộ mình ở nhé,0,smart.home.device.onoff
xin mời tắt bóng ốp tường thứ 2 phòng thực hành 1,smart.home.device.onoff,0,xin mời tắt,0,smart.home.device.onoff
bạn giúp mình tắt,smart.home.device.onoff,0,bạn giúp mình tắt,0,smart.home.device.onoff
hãy tắt huỳnh quang 4 sân,smart.home.device.onoff,0,hãy tắt,0,smart.home.device.onoff
tắt luôn cái tivi nữa,smart.home.device.onoff,0,tắt luôn cái nữa,0,smart.home.device.onoff
mình muốn tắt bóng trang trí thứ 2,smart.home.device.onoff,0,mình muốn tắt,0,smart.home.device.onoff
làm ơn bật mành thứ 2 phòng ăn 3 lên,smart.home.device.onoff,0,làm ơn bật lên,0,smart.home.device.onoff
bật bóng 3 nhé,smart.home.device.onoff,0,bật nhé,0,smart.home.device.onoff
em ơi tắt đèn vách 3 nhà xe 5 lên nào,smart.home.device.onoff,0,em ơi tắt,0,smart.home.device.onoff
tắt giúp mình đèn huỳnh quang thứ 2 với,smart.home.device.onoff,0,tắt giúp mình,0,smart.home.device.onoff
eey tắt hộ cái bóng ngủ nhé,smart.home.device.onoff,0,eey tắt hộ cái nhé,0,smart.home.device.onoff
làm ơn bật kịch bản hiên sau lên,smart.home.device.onoff,0,làm ơn bật,0,smart.home.device.onoff
bật hắt trần ngoài phòng trẻ em 5,smart.home.device.onoff,0,bật ngoài,True,smart.home.decrease.percentage
tắt giúp mình đèn led thứ 3 ở bên phòng thu 5 nhé,smart.home.device.onoff,0,tắt giúp mình ở bên nhé,0,smart.home.device.onoff
bạn có thể bật đèn lồng thứ 4 giúp tôi không,smart.home.device.onoff,0,bạn có_thể bật đèn tôi không,0,smart.home.device.onoff
bạn bật hộ mình đèn vách thứ 2 nhé,smart.home.device.onoff,0,bạn bật hộ mình,0,smart.home.device.onoff
bật hộ mình bóng treo tường thứ 1 ở phòng là nhé,smart.home.device.onoff,0,bật hộ mình ở nhé,0,smart.home.device.onoff
bóng sân 4 tắt lên,smart.home.device.onoff,0,tắt lên,0,smart.home.device.onoff
eey bật hộ cái đèn sưởi 2 nhé,smart.home.device.onoff,0,eey bật hộ cái nhé,0,smart.home.device.onoff
bật hộ mình bóng làm việc thứ 4 ở phòng thực hành nhé,smart.home.device.onoff,0,bật hộ mình phòng,0,smart.home.device.onoff
đèn trần cổng 1 bật,smart.home.device.onoff,0,bật,0,smart.home.device.onoff
bạn có thể giúp mình bật rèm đôi được không,smart.home.device.onoff,0,bạn có_thể giúp mình bật rèm không,0,smart.home.device.onoff
bạn có thể tắt rèm cửa 2 giúp tôi không,smart.home.device.onoff,0,bạn có_thể tắt rèm tôi không,0,smart.home.device.onoff
làm ơn bật cho tôi rèm cửa thứ 3 nhé,smart.home.device.onoff,0,làm ơn bật cho tôi nhé,0,smart.home.device.onoff
bật đèn rọi thứ 4 ngoài cổng chính 1,smart.home.device.onoff,0,bật ngoài,True,smart.home.decrease.percentage
bóng sợi đốt tắt lên,smart.home.device.onoff,0,tắt lên,0,smart.home.device.onoff
có thể bật tivi 4 lên được chưa,smart.home.device.onoff,0,có_thể bật tivi được chưa,0,smart.home.device.onoff
tắt vô tuyến thứ 1 phòng nam,smart.home.device.onoff,0,tắt,0,smart.home.device.onoff
quạt trần tắt lên,smart.home.device.onoff,0,lên,0,smart.home.device.onoff
bật hộ mình cái đèn thờ 3 ở phòng ông chủ 4,smart.home.device.onoff,0,bật hộ mình cái ở,0,smart.home.device.onoff
tắt thêm ti vi 1 nữa,smart.home.device.onoff,0,tắt thêm nữa,0,smart.home.device.onoff
hãy bật led 3 phòng ăn sáng,smart.home.device.onoff,0,hãy bật,True,smart.home.set.level
màn cuốn 1 phòng sếp 2 tắt,smart.home.device.onoff,0,tắt,0,smart.home.device.onoff
hãy bật màn cửa thứ 3 văn phòng 3,smart.home.device.onoff,0,hãy bật,True,smart.home.set.level
bạn có thể giúp mình tắt bóng đứng 2 được không,smart.home.device.onoff,0,bạn có_thể giúp mình tắt bóng không,0,smart.home.device.onoff
bật mỗi đèn cảnh thứ 2 lên,smart.home.device.onoff,0,bật mỗi lên,0,smart.home.device.onoff
bật bóng thờ thứ 1 ở phòng cuối,smart.home.device.onoff,0,bật ở,0,smart.home.device.onoff
bật cảnh 3 ngoài phòng ngủ 1,smart.home.device.onoff,0,bật ngoài,True,smart.home.decrease.percentage
bật hết bóng để bàn lên,smart.home.device.onoff,0,bật hết lên,0,smart.home.device.onoff
hãy tắt thiết bị đèn thờ thứ 4 ở đầu hè,smart.home.device.onoff,0,hãy tắt thiết_bị đèn đầu,0,smart.home.device.onoff
mình muốn tắt đèn ốp tường thứ 3 trong phòng ăn tối 1,smart.home.device.onoff,0,mình muốn tắt trong,0,smart.home.device.onoff
bật điều hòa 3 phòng ăn trưa 4,smart.home.device.onoff,0,bật,0,smart.home.device.onoff
bạn tắt giúp mình đèn sợi đốt 3 nhé,smart.home.device.onoff,0,bạn tắt giúp mình nhé,0,smart.home.device.onoff
tắt mỗi đèn sợi đốt trong phòng hội nghị,smart.home.device.onoff,0,tắt mỗi trong,0,smart.home.device.onoff
bật cho tôi đèn huỳnh quang nhé,smart.home.device.onoff,0,bật cho tôi,0,smart.home.device.onoff
tắt đèn hắt nhé,smart.home.device.onoff,0,tắt nhé,0,smart.home.device.onoff
bạn bật giúp mình đèn âm trần thứ 4 nhé,smart.home.device.onoff,0,bạn bật giúp mình nhé,0,smart.home.device.onoff
tắt mọi màn cửa đơn đi,smart.home.device.onoff,0,tắt mọi,0,smart.home.device.onoff
hãy bật đèn tròn 3 phòng cuối 4,smart.home.device.onoff,0,hãy bật,True,smart.home.set.level
bật giúp mình đèn vách thứ 1 ở bên đầu hè nhé,smart.home.device.onoff,0,bật giúp mình bên đầu_hè,0,smart.home.device.onoff
bật giúp tôi bóng huỳnh quang phòng cuối,smart.home.device.onoff,0,bật giúp tôi,True,smart.home.increase.level
có thể tắt điều hòa thứ 4 lên được chưa,smart.home.device.onoff,0,có_thể tắt điều_hòa_thứ,0,smart.home.device.onoff
mình cần bật thiết bị đèn trang trí 3 tại phòng ngủ ông bà nhé,smart.home.device.onoff,0,mình cần bật thiết_bị đèn ông_bà,0,smart.home.device.onoff
bật giúp tôi đèn nhiều màu thứ 1 phòng xông hơi 1,smart.home.device.onoff,0,bật giúp tôi,True,smart.home.increase.level
bạn có thể bật bóng sưởi thứ 1 giúp tôi không,smart.home.device.onoff,0,bạn có_thể bật bóng tôi không,0,smart.home.device.onoff
tắt thêm bóng 2 nữa,smart.home.device.onoff,0,tắt thêm nữa,0,smart.home.device.onoff
tắt hộ mình cái đèn trang trí thứ 2 ở phòng thu,smart.home.device.onoff,0,tắt hộ mình cái phòng,0,smart.home.device.onoff
mình muốn tắt bóng downlight thứ 4 trong phòng ngủ ông bà 2,smart.home.device.onoff,0,mình muốn tắt trong,0,smart.home.device.onoff
bật hộ mình rèm đôi 3 ở phòng đợi,smart.home.device.onoff,0,bật hộ mình ở,0,smart.home.device.onoff
tắt van nước 1 ở hội trường 4,smart.home.device.onoff,0,tắt ở,0,smart.home.device.onoff
bật mỗi đèn tiết kiệm điện đi,smart.home.device.onoff,0,bật mỗi,0,smart.home.device.onoff
tắt luôn cái quạt nữa,smart.home.device.onoff,0,tắt luôn cái nữa,0,smart.home.device.onoff
hãy bật cho tôi đèn kiểng,smart.home.device.onoff,0,hãy bật cho tôi đèn,0,smart.home.device.onoff
hãy tắt thiết bị cửa cuốn ở phòng sách 2,smart.home.device.onoff,0,hãy tắt thiết_bị cửa_cuốn sách,True,smart.home.check.status
tắt giúp mình đèn quảng cáo thứ 4 với,smart.home.device.onoff,0,tắt giúp mình,0,smart.home.device.onoff
tắt device bóng compact thứ 4 room quầy lễ tân,smart.home.device.onoff,0,tắt device room,0,smart.home.device.onoff
mình muốn bật bóng treo tường thứ 4 trong phòng thay đồ,smart.home.device.onoff,0,mình muốn bật trong,0,smart.home.device.onoff
hãy bật cho tôi đèn nút nhấn 1,smart.home.device.onoff,0,hãy bật cho tôi đèn,0,smart.home.device.onoff
tắt luôn cái đèn downlight nữa,smart.home.device.onoff,0,tắt luôn cái nữa,0,smart.home.device.onoff
có thể tắt bóng downlight thứ 4 lên được chưa,smart.home.device.onoff,0,có_thể tắt bóng được chưa,0,smart.home.device.onoff
em ơi tắt đèn sưởi thứ 2 phòng nam lên nào,smart.home.device.onoff,0,em ơi tắt lên nào,0,smart.home.device.onoff
bạn bật giúp mình bóng 3 nhé,smart.home.device.onoff,0,bạn bật giúp mình nhé,0,smart.home.device.onoff
tắt đèn tường thứ 2 ở công ty,smart.home.device.onoff,0,tắt ở,0,smart.home.device.onoff
eey bật hộ cái đèn đứng nhé,smart.home.device.onoff,0,eey bật hộ cái nhé,0,smart.home.device.onoff
bạn tắt hộ mình đèn trang trí 3 nhé,smart.home.device.onoff,0,bạn tắt hộ mình,0,smart.home.device.onoff
em ơi tắt mành cuốn thứ 2 bếp 3 lên nào,smart.home.device.onoff,0,em ơi tắt lên nào,0,smart.home.device.onoff
bật rèm thứ 2 ở ga ra,smart.home.device.onoff,0,bật ở,0,smart.home.device.onoff
bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh đèn tranh ở cơ quan với,smart.home.device.onoff,0,bực ghê trời thì sáng chang_chang thế này giữa ban_ngày bật_đèn làm gì không biết em tắt dùm anh đèn tranh ở,0,smart.home.device.onoff
trợ lý béo tắt đèn âm trần thứ 1 ở cổng chính,smart.home.device.onoff,0,trợ_lý béo tắt đèn cổng,0,smart.home.device.onoff
xin mời bật bóng treo tường 3 phòng ông chủ 3,smart.home.device.onoff,0,xin mời bật,0,smart.home.device.onoff
bạn tắt giúp mình đèn trang trí thứ 1 nhé,smart.home.device.onoff,0,bạn tắt giúp mình,0,smart.home.device.onoff
bật cho mình đèn màu ở phòng thu nhe hihiii,smart.home.device.onoff,0,bật cho mình ở nhe hihiii,0,smart.home.device.onoff
bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em bật dùm anh âm thanh đa vùng ở phòng trẻ em với,smart.home.device.onoff,0,bực ghê trời thì sáng chang_chang thế này giữa ban_ngày bật_đèn làm gì không biết em bật dùm anh âm_thanh_đa vùng ở,0,smart.home.device.onoff
tắt hộ mình màn cuốn ở phòng đợi 3 nhé,smart.home.device.onoff,0,tắt hộ mình ở,0,smart.home.device.onoff
tắt hộ mình cái đèn ốp trần 1 ở hè sau 1,smart.home.device.onoff,0,tắt hộ mình cái ở,0,smart.home.device.onoff
bật cho tôi hắt tường thứ 3 nhé,smart.home.device.onoff,0,bật cho tôi nhé,0,smart.home.device.onoff
bóng hắt tường thứ 4 phòng thí nghiệm bật,smart.home.device.onoff,0,,True,greeting
làm ơn tắt cho tôi động cơ thứ 1 nhé,smart.home.device.onoff,0,làm ơn tắt cho tôi,0,smart.home.device.onoff
tắt hộ mình đèn sợi đốt ở sân trước,smart.home.device.onoff,0,tắt hộ mình ở,0,smart.home.device.onoff
bật mọi bóng đi,smart.home.device.onoff,0,bật mọi đi,0,smart.home.device.onoff
bật cho mình đèn sợi đốt 2 ở phòng ngủ con trai 4 nhe hihiii,smart.home.device.onoff,0,bật cho mình ở,0,smart.home.device.onoff
mình cần bật thiết bị đèn ngủ tại phòng tắm xông hơi 4 nhé,smart.home.device.onoff,0,mình cần bật thiết_bị đèn_ngủ tắm,True,smart.home.check.status
bạn bật hộ mình rèm cửa 1 nhé,smart.home.device.onoff,0,bạn bật hộ mình nhé,0,smart.home.device.onoff
trợ lý béo tắt rèm ngang ở nhà tắm 1,smart.home.device.onoff,0,trợ_lý béo tắt rèm nhà_tắm,0,smart.home.device.onoff
bật hết ti vi 3 lên,smart.home.device.onoff,0,bật hết lên,0,smart.home.device.onoff
hãy bật cho tôi đèn kịch bản 3,smart.home.device.onoff,0,hãy bật cho tôi đèn,0,smart.home.device.onoff
xin mời bật mành thứ 2 quầy lễ tân 5,smart.home.device.onoff,0,xin mời bật,0,smart.home.device.onoff
có thể bật bóng sưởi lên được chưa,smart.home.device.onoff,0,có_thể bật bóng được chưa,0,smart.home.device.onoff
bật hộ cái van nước,smart.home.device.onoff,0,bật hộ cái,0,smart.home.device.onoff
eey bật hộ cái bóng sưởi thứ 4 nhé,smart.home.device.onoff,0,eey bật hộ cái nhé,0,smart.home.device.onoff
xin mời bật đèn học vườn sau 2,smart.home.device.onoff,0,xin mời bật_đèn,0,smart.home.device.onoff
bật hộ mình cái đèn đứng 3 ở phòng ăn trưa 1,smart.home.device.onoff,0,bật hộ mình cái ở,0,smart.home.device.onoff
tắt hắt tường 4 phòng giặt ủi,smart.home.device.onoff,0,tắt,0,smart.home.device.onoff
em ơi tắt bóng hắt 2 phòng tiếp đón lên nào,smart.home.device.onoff,0,em ơi tắt nào,0,smart.home.device.onoff
tắt quạt trần 3 nhé,smart.home.device.onoff,0,tắt,0,smart.home.device.onoff
tắt mọi đèn ốp trần trong phòng thay đồ,smart.home.device.onoff,0,tắt mọi trong,0,smart.home.device.onoff
bạn có thể giúp mình tắt bình nóng lạnh 3 được không,smart.home.device.onoff,0,bạn có_thể giúp mình tắt bình không,True,smart.home.decrease.level
bạn giúp mình bật,smart.home.device.onoff,0,bạn giúp mình bật,0,smart.home.device.onoff
xin mời tắt công tắc sân vườn,smart.home.device.onoff,0,xin mời tắt,0,smart.home.device.onoff
bật mành đôi 3 tại cổng 3,smart.home.device.onoff,0,bật tại,0,smart.home.device.onoff
hãy tắt thiết bị đèn để bàn thứ 4 ở phòng hội nghị 3,smart.home.device.onoff,0,hãy tắt thiết_bị đèn phòng,0,smart.home.device.onoff
bật device cảnh 1 room nhà xe 4,smart.home.device.onoff,0,bật device room,0,smart.home.device.onoff
mình cần bật thiết bị nút nhấn tại phòng dành cho nữ nhé,smart.home.device.onoff,0,mình cần bật thiết_bị nút phòng,0,smart.home.device.onoff
tắt bóng ốp trần ở phòng con 5,smart.home.device.onoff,0,tắt ở,0,smart.home.device.onoff
bạn có thể tắt điều hòa 2 giúp tôi không,smart.home.device.onoff,0,bạn có_thể tắt điều_hòa_2,0,smart.home.device.onoff
cửa cuốn phòng ăn trưa 2 tắt,smart.home.device.onoff,0,,True,greeting
tắt hộ mình động cơ thứ 4 ở phòng trẻ em 1,smart.home.device.onoff,0,tắt hộ mình phòng,0,smart.home.device.onoff
làm ơn tắt cho tôi đèn bàn 2 nhé,smart.home.device.onoff,0,làm ơn tắt cho tôi,0,smart.home.device.onoff
làm ơn tắt cho tôi bóng ngủ thứ 2 nhé,smart.home.device.onoff,0,làm ơn tắt cho tôi nhé,0,smart.home.device.onoff
làm ơn bật đèn học 4 phòng ăn trưa lên,smart.home.device.onoff,0,làm ơn bật lên,0,smart.home.device.onoff
em ơi bật bóng chùm thứ 3 phòng nghỉ ngơi 4 lên nào,smart.home.device.onoff,0,em ơi bật nào,0,smart.home.device.onoff
bật giúp tôi downlight thứ 1 phòng hội nghị 4,smart.home.device.onoff,0,bật giúp tôi,True,smart.home.increase.level
trợ lý béo tắt nóng lạnh 2 ở thư viện,smart.home.device.onoff,0,trợ_lý béo tắt nóng thư_viện,0,smart.home.device.onoff
bật device đèn compact 4 room hiên sau,smart.home.device.onoff,0,bật device room,0,smart.home.device.onoff
hãy tắt thiết bị bóng tường ở sân sau 1,smart.home.device.onoff,0,hãy tắt thiết_bị bóng sân,0,smart.home.device.onoff
tắt thêm ốp tường nữa,smart.home.device.onoff,0,tắt thêm nữa,0,smart.home.device.onoff
bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh quạt ở vườn sau 5 với,smart.home.device.onoff,0,bực ghê trời thì sáng chang_chang thế này giữa ban_ngày bật_đèn làm gì không biết em tắt dùm anh quạt ở vườn 5,0,smart.home.device.onoff
