,text,old_intent,is_diff,new_intent,is_diff_relabel,relabel_intent
1618,bật cho mình đèn treo tường 3 ở phòng giặt 1 37 phần trăm nha,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1619,bật cho mình đèn tranh ở tủ giữ đồ với mức độ 72 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1620,huỳnh quang 2 cài đặt ở mức 45 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1621,cài đặt giúp mình bóng vườn với,smart.home.set.percentage,True,smart.home.increase.level,True,smart.home.set.level
1625,bật bóng tròn 79 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1626,ồ bạn làm ơn mở hộ mình bóng chùm thứ 3 lên mức 16 phần trăm được không,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1627,bạn mở giúp mình nóng lạnh 4 lên mức 62 phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1628,mở bóng sân 3 cổng chính ở mức 52 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1629,bạn mở giúp mình bóng thứ 4 lên mức 94 phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1631,em ơi cài đặt cho anh đèn học ở 45 phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1633,em ơi đặt cho anh đèn tranh 1 ở 74 phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1634,mình muốn cài đặt quạt 2 ở mức 59 phần trăm mình ở phòng thu 5 nhé bot này hơi lười nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1636,đóng đèn đứng thứ 2 tầng 1 ở mức 83 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1637,bật đèn sưởi thứ 4 mức 80 phần trăm room,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1638,ồ bạn làm ơn mở hộ mình quạt 1 lên mức 77 phần trăm được không,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1639,đóng 55 phần trăm máy lạnh thứ 4 lại,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1640,bạn mở giúp mình đèn vườn 4 ở mức 46 phần trăm được không,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1641,bật thiết bị bóng hoa 3 hộ anh,smart.home.set.percentage,True,smart.home.device.onoff,True,smart.home.device.onoff
1642,bật bóng downlight 3 mức 71 phần trăm phòng chứa đồ 4,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1643,đặt ti vi thứ 4 ở mức 50 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1644,đóng cho mình bóng để bàn thứ 4 ở cầu thang với mức độ 13 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1645,mình muốn cài đặt đèn trang trí thứ 3 ở mức 68 phần trăm mình ở phòng tiếp đón nhé bot này hơi lười nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1647,tôi cần đặt bóng downlight thứ 2 ở mức 90 phần trăm nha,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1648,đặt cho mình bóng đứng thứ 2 ở phòng lễ tân 3 mức độ 62 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1649,làm ơn cài đặt vô tuyến 1 trên tầng 5 ở mức 41 phần trăm thôi,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1650,có thể cài đặt đèn tiết kiệm điện ở mức 27 phần trăm không,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1651,làm ơn mở mành đôi thứ 3 trên tầng thượng 2 ở mức 42 phần trăm thôi,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1652,đóng đèn flash thứ 1 ở mức 45 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1653,bóng trụ cổng cài đặt ở mức 27 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1654,mở bóng huỳnh quang 4 ở mức 85 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1655,mình muốn mở đèn quảng cáo ở mức 13 phần trăm mình ở room nhé bot này hơi lười nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1656,cài đặt cho mình bình nóng lạnh ở phòng em nhỏ với mức độ 10 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1657,cài đặt cho mình nút nhấn ở phòng chờ với mức độ 4 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1658,chào bạn cài đặt giúp mình đèn rủ 4 ở mức 47 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1660,giúp tôi đặt van nước nhé,smart.home.set.percentage,True,smart.home.check.status,True,smart.home.set.level
1661,bật đèn màu phòng ngủ con ở mức 82 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1662,chào bạn bạn giúp mình bật màn cửa đôi 3 với,smart.home.set.percentage,True,smart.home.increase.level,True,smart.home.device.onoff
1663,ồ bạn làm ơn đóng hộ mình đèn sợi đốt lên mức 5 phần trăm được không,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1664,chào bạn đóng giúp mình bóng thờ 3 ở mức 36 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1665,đóng cột đèn 1 47 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1667,mở bóng sưởi thứ 4 ở mức 40 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1668,chào bạn bạn giúp mình cài đặt đèn tiết kiệm điện 4 với,smart.home.set.percentage,True,smart.home.increase.level,True,smart.home.set.level
1669,đặt đèn nhiều màu phòng chứa đồ 4 ở mức 49 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1670,tôi cần đóng bóng tròn ở mức 78 phần trăm nha,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1672,cài đặt đèn trần thứ 1 15 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1673,mở bóng thứ 3 mức 2 phần trăm phòng,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1674,bạn đóng giúp mình cái màn cửa thứ 4 được không,smart.home.set.percentage,True,smart.home.increase.level,True,smart.home.device.onoff
1675,đèn hắt trần đóng ở mức 42 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1677,giúp mình bật đèn học 3 ở 24 phần trăm tại phòng ga ra nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1678,bật thiết bị đèn trụ cổng thứ 2 hộ anh,smart.home.set.percentage,True,smart.home.device.onoff,True,smart.home.device.onoff
1680,đóng cho mình đèn quảng cáo thứ 3 ở phòng nữ 36 phần trăm nha,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1681,làm ơn cài đặt đèn tròn thứ 1 trên tầng trệt 8 ở mức 78 phần trăm thôi,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1682,chào bạn mở giúp mình đèn học ở mức 88 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1683,tôi muốn bật rèm thứ 4,smart.home.set.percentage,True,smart.home.device.onoff,True,smart.home.device.onoff
1684,bật đèn led bếp 3 ở mức 60 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1685,làm ơn cài đặt đèn compact 2 trên tầng 10 ở mức 55 phần trăm thôi,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1686,mở 16 phần trăm máy lạnh 3 lại,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1687,tôi cần mở hắt tường 2 ở mức 3 phần trăm nha,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1688,đặt đèn sân ở mức 2 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1689,giúp tôi mở rgb ở mức 95 phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1690,mở giúp mình bóng đứng thứ 1 với,smart.home.set.percentage,True,smart.home.increase.level,True,smart.home.device.onoff
1691,làm ơn mở đèn 3 trên tầng 3 ở mức 70 phần trăm thôi,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1692,bạn mở giúp mình bóng vách ở mức 61 phần trăm được không,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1694,bạn đặt giúp mình cái bóng hắt được không,smart.home.set.percentage,True,smart.home.increase.level,True,smart.home.set.level
1696,cài đặt ti vi 2 tầng 10 ở mức 34 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1697,bạn mở giúp mình đèn vườn 1 lên mức 51 phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1698,bạn cài đặt giúp mình cái rgb được không,smart.home.set.percentage,True,smart.home.increase.level,True,smart.home.set.level
1699,chào bạn cài đặt giúp mình đèn treo tường thứ 1 ở mức 46 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1700,bật cho mình đèn để bàn thứ 1 ở phòng chứa đồ 5 với mức độ 32 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1702,bạn đóng giúp mình bóng hoa 1 ở mức 77 phần trăm được không,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1704,chào bạn bạn giúp mình mở bóng treo tường với,smart.home.set.percentage,True,smart.home.increase.level,True,smart.home.device.onoff
1705,em ơi đóng cho anh bòng hắt trần 3 ở 68 phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1706,cài đặt thiết bị đèn trần hộ anh,smart.home.set.percentage,True,smart.home.device.onoff,True,smart.home.set.level
1707,cài đặt âm thanh đa vùng thứ 3 tầng 10 ở mức 27 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1713,bật đèn thờ thứ 2 tầng hầm 5 ở mức 72 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1714,bóng sân 4 cài đặt ở mức 37 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1715,bóng thờ thứ 1 đặt ở mức 75 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1717,đóng bóng sưởi thứ 4 mức 56 phần trăm phòng bếp 1,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1718,mở cho mình bóng đứng thứ 1 ở sân sau 1 76 phần trăm nha,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1720,giúp tôi mở đèn nhiều màu ở mức 36 phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1721,đặt cho mình rgb ở phòng chứa đồ 1 mức độ 31 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1722,giúp mình bật quạt treo tường thứ 4 ở 18 phần trăm tại phòng phòng ăn sáng nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1724,chào bạn bạn giúp mình cài đặt bóng để bàn với,smart.home.set.percentage,True,smart.home.increase.level,True,smart.home.set.level
1725,giúp mình đóng đèn trụ cổng 2 ở 95 phần trăm tại phòng phòng ủi nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1726,tôi cần mở bóng để bàn thứ 1 ở mức 91 phần trăm nha,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1728,giúp tôi đóng đèn quảng cáo thứ 4 ở mức 60 phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1729,giúp mình cài đặt đèn màu sắc thứ 2 ở 69 phần trăm tại phòng phòng cuối 5 nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1730,mở cho mình đèn thờ ở phòng đọc mức độ 13 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1731,giúp tôi mở đèn tiết kiệm điện 2 ở mức 40 phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1733,tôi cần cài đặt bóng 2 ở mức 17 phần trăm nha,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1734,mở đèn nhiều màu thứ 1 lễ tân 5 ở mức 66 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1736,bạn đặt giúp mình bóng thờ thứ 4 ở mức 41 phần trăm được không,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1737,ồ bạn làm ơn cài đặt hộ mình quạt thứ 3 lên mức 59 phần trăm được không,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1738,bạn mở giúp mình đèn ngủ thứ 4 lên mức 7 phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1739,đặt cho mình bóng sợi đốt thứ 2 ở phòng chứa đồ 3 30 phần trăm nha,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1740,mình muốn đóng quạt trần ở mức 95 phần trăm mình ở phòng sếp nhé bot này hơi lười nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1741,em ơi bật cho anh led ở 91 phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1743,bật cho mình bóng thứ 4 ở tủ giữ đồ 4 mức độ 39 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1744,mở cho mình màn cửa thứ 2 ở sân vườn 2 mức độ 34 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1745,bạn bật giúp mình đèn trụ cổng thứ 3 ở mức 40 phần trăm được không,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1746,tôi muốn bật đèn ngủ,smart.home.set.percentage,True,smart.home.device.onoff,True,smart.home.device.onoff
1747,bật hắt tường thứ 3 53 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1748,đặt cho mình động cơ 4 ở phòng con nhỏ 5 21 phần trăm nha,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
